,Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101
3662,2022-10-10,600519.XSHG,3662,1817.04,1717.06,1818.0,1711.48,8865386496.0,7.186687,1717.06,['three black crows'],None,0.938603079233947,0.009012392039054,0.0523845287269989,1781.9779999999998,0,0.7398071746438424,0.7285870990622448,0.7251834146086136,0.6943898375676801,-0.13378238,0.58005774,0.0,-0.55555556,-0.00020704,0.13603169,0.6,-0.00020842,86.5,0.0002073,1.7716895,86.5,-0.4229413,0.00751338,0.0,-0.28147687,-5.896e-05,-0.00020743,1.78399668,-0.00601161,1.0,0.94504843,11.18,-61.8,1.0,-0.49236596,1.0,0.01041766,0.20103864,0.22949808,0.12471437,0.01636877,0.93658031,0.56129434,0.54492188,3.63224738,1.66417601,-0.02075623,-0.18849216,-0.03809883,10.01433997,1.0,0.875,0.93181004,0.0,1.0,-0.00084661,0.0,1.0,0.0,1.0,18.01350539,17.76411666,-0.06946883,0.88012489,-9.321e-05,60.97290191,0.0,0.0,6.81e-05,-1.0,0.0,0.0,1.0,-1.0,-1.20854097,0.0,1.0,0.0,0.0,1.0,0.4496035,-1.0,1.0,-1.0,0.0,0.18191247,0.0,0.0,0.0,1.0,0.0,3.43905626,1000000000000.0,0.62526259,1.0,0.0,0.36362694,0.0,0.0,0.0,0.0,0.0,-0.56164082,-1.0,0.0,0.0,0.0,1.0,0.0,-0.93861969
3663,2022-10-11,600519.XSHG,3663,1719.94,1711.28,1736.29,1692.06,5712249507.0,7.186687,1711.28,['three black crows'],None,0.19579470947321,0.3696586027583066,0.4345466877684834,1779.3335,0,0.6991572786757595,0.6948914199938967,0.7167127565841699,0.6919825072886298,0.05169913,0.92851061,0.0,-0.55555556,-7.7e-07,0.19983308,0.78333333,-0.00062474,-6.01,0.00414594,1.7035047,-6.01,-0.3914576,0.05583876,0.0,-0.26228488,-0.09585994,-1.0,1.7829602,-0.0002064,1.0,0.66122753,0.0,-55.79,0.99834163,-0.49236596,1.0,0.00064582,1.19979232,0.265074,0.33853988,0.01789172,0.69643597,0.61393324,0.46142578,2.84216829,1.72324013,-0.03707444,-0.10679961,0.09307595,0.40223328,0.99647741,0.9,0.45167733,0.0,1.0,-0.00015867,0.0,1.0,0.0,1.0,21.65579602,0.0,-0.4456756,0.89229532,-0.00034141,4.00566488,0.0,0.0,0.00018829,-1.0,-1.0,0.0,1.0,-1.0,-0.16791174,0.0,1.0,0.0,0.0,0.75,0.69548139,-1.0,1.0,-1.0,0.0,0.09185154,0.0,0.0,0.0,1.0,0.0,5.11058876,1000000000000.0,0.47782862,1.0,0.0,0.35785329,0.0,0.0,0.0,0.0,0.0,-0.56241222,-1.0,0.0,0.0,0.0,1.0,0.0,-0.19586531
3664,2022-10-12,600519.XSHG,3664,1705.19,1692.06,1710.33,1642.07,8372252823.0,7.186687,1692.06,"['hanging man', 'three black crows']",None,0.1923527688250822,0.0753003222970974,0.7323469088778203,1775.2475000000002,0,0.69298234597206,0.6841860004783623,0.694908009177273,0.6839775093710955,-0.22586993,0.69689831,0.0,-0.55555556,-0.00103541,0.44073772,1.0,-0.0002082,-19.99,0.00145048,0.75938556,19.99,-0.34680763,0.03255241,0.0,-0.24626866,-2.41e-06,-0.99792703,1.70493162,-1.7e-07,1.0,0.73655733,0.0,-35.8,1.0,0.63564173,1.0,-0.00455456,1.3995848,0.32439,0.51799459,0.02488124,0.96623861,0.98113599,0.63574219,3.80124241,1.75160731,-0.00040455,-0.03332576,0.44881215,5.97643169,0.00041425,0.95,0.55445241,0.0,1.0,-4.986e-05,0.0,1.0,0.0,1.0,39.84099461,-4.73815074,-0.76126088,0.93157917,-9.403e-05,-42.90762506,0.0,0.0,3.588e-05,1.0,-1.0,0.0,1.0,1.0,-0.16708143,0.0,1.0,0.0,0.0,1.0,3.44848673,-1.0,1.0,-1.0,0.0,0.05182421,0.0,0.0,0.0,1.0,0.0,-222.90656526,1000000000000.0,0.70139042,-1.0,0.0,0.37479287,0.0,0.0,0.0,0.0,0.0,-0.27230642,-1.0,0.0,0.0,0.0,1.0,0.0,-0.19239166
3665,2022-10-13,600519.XSHG,3665,1654.05,1634.37,1668.03,1631.49,10919727537.0,7.186687,1634.37,['three black crows'],None,0.5385878489326787,0.3825944170771765,0.0788177339901446,1769.5745,0,0.6715731216691994,0.6667422699118328,0.6902932016644711,0.6599500208246564,0.19465728,0.51910123,0.0,-0.55555556,-1.3e-07,0.72308995,1.0,-0.00062422,-60.01,0.00020717,0.72461694,60.01,-0.25699482,0.21503753,0.0,-0.19544041,-3.12e-06,-0.9973057,1.51667703,-4e-08,1.0,0.30208246,0.0,0.0,1.0,0.88975652,1.0,0.00532415,1.8,0.38091897,0.67048055,0.03173181,0.92565749,0.92165803,0.87890625,3.88805962,1.76591333,-0.00138169,-0.0627221,0.76551913,8.86774292,0.99958584,1.0,0.62346165,0.0,1.0,0.00024331,0.0,1.0,0.0,1.0,64.99315931,10.1987511,-0.08353696,0.93933658,-0.00016515,15.02965007,0.0,0.0,0.00014193,1.0,-1.0,0.0,1.0,1.0,-0.16687401,0.0,1.0,0.0,0.0,1.0,2.81069174,-0.875,1.0,-1.0,0.0,0.01430052,0.0,0.0,0.0,1.0,0.0,33.68598647,1000000000000.0,0.86411087,1.0,0.0,0.40722717,0.0,0.0,0.0,0.0,0.0,-0.1002172,1.0,0.0,0.0,0.0,1.0,0.0,-0.53867003
3666,2022-10-14,600519.XSHG,3666,1643.99,1670.54,1687.25,1636.24,8045032623.0,7.186687,1670.54,[],None,0.5204861791805521,0.3275828268966877,0.1519309939227602,1765.8545,0,0.6673616082455237,0.6746682392141661,0.6923650670412016,0.6750145772594752,0.08331608,0.41479595,0.0,-0.55555556,-0.00020683,0.73814051,0.98333333,-0.00062383,-37.62,0.00062099,0.56018231,37.62,-0.20687513,0.50025274,0.0,-0.16400911,-0.00146416,-1.0,1.54647071,-0.00041228,1.0,-0.5861986,0.0,-37.62,0.00041399,0.88975652,1.0,-0.00257361,1.8,0.39500337,0.80914761,0.0139847,0.39494929,0.00310623,0.02478027,3.9951859,0.67578154,-0.00714131,-0.84034756,0.77785746,-1.115494,0.00103498,0.74375,-0.01067321,0.0,1.0,0.00011221,0.0,1.0,0.0,1.0,26.34231091,-0.09360053,-0.62051871,0.75522249,-0.84640861,-19.68798864,0.0,0.0,-0.00033261,-1.0,-1.0,0.0,1.0,1.0,-0.33354054,0.0,1.0,0.0,0.0,0.75,0.31145607,-0.8125,1.0,-1.0,0.0,0.00973286,0.0,0.0,0.0,1.0,0.0,-33.14450049,1000000000000.0,0.79385953,-1.0,0.0,0.4002277,0.0,0.0,0.0,0.0,0.0,-0.99678639,1.0,0.0,0.0,0.0,1.0,0.0,0.52034451
3667,2022-10-17,600519.XSHG,3667,1659.37,1652.16,1661.29,1632.26,5740146639.0,7.186687,1652.16,"['bearish harami', 'hanging man']",None,0.2483637616258978,0.0661384774371365,0.6854977609369656,1759.7835000000002,0,0.6738002838375845,0.6639628196986317,0.6906290619465937,0.6673594335693462,-0.3423778,0.14776353,0.0,-0.55555556,-0.00020691,0.64860127,0.98333333,-0.00104015,19.11,0.9991715,0.20946558,-19.11,-0.17874896,0.46910652,0.0,-0.14705882,-2.4e-07,-0.82228666,1.48135874,-1.7e-07,1.0,-0.57161208,0.0,-18.51,0.99896437,0.58333333,1.0,-0.00150463,1.99979262,0.35485411,0.91228499,0.01207578,0.9026512,0.69117647,0.4699707,3.81087782,1.7427486,-0.00158619,-0.15136625,0.65949753,1.88050511,0.00124275,0.48125,-0.06107745,0.0,1.0,-0.00018683,0.0,1.0,0.0,1.0,17.65328915,0.21448555,-0.70075065,-0.23308619,-0.00019486,-20.14057202,0.0,0.0,-0.00024186,-1.0,-1.0,0.0,1.0,-1.0,-0.33354063,0.0,1.0,0.0,0.0,1.0,0.45746098,-0.5,1.0,-1.0,0.0,0.33823529,0.0,0.0,0.0,1.0,0.0,-21.85637949,1000000000000.0,0.51458528,-1.0,0.0,0.41145402,0.0,0.0,0.0,0.0,0.0,-0.9374603,-1.0,0.0,0.0,0.0,1.0,0.0,-0.2484184
3668,2022-10-18,600519.XSHG,3668,1658.41,1639.98,1663.22,1635.34,4800689502.0,7.186687,1639.98,[],None,0.6610473457675751,0.1725251076040145,0.1664275466284104,1751.459,0,0.6733983899124625,0.6647587156795632,0.6919725030750842,0.6622865472719701,-0.38995859,0.02652244,0.0,-0.55555556,-3.4e-07,0.51937145,-1.0,-0.00041571,12.67,0.99937862,0.1353367,-12.67,-0.15907208,0.4670684,0.0,-0.12365369,-0.00256611,-0.00020713,1.48881524,-0.02234635,-1.0,-0.56497112,0.0,-5.84,1.0,0.58333333,1.0,0.00235905,1.99958541,0.34622499,-0.02046609,0.01060542,0.7447205,0.99730737,0.34790039,3.81984337,1.72079536,-0.00491931,-0.29448753,0.50838063,5.96009531,0.99937888,0.39375,-0.45012939,0.0,1.0,-0.00022106,0.0,1.0,0.0,1.0,6.84283347,3.17989162,-0.17612293,-0.20509957,-0.00060979,11.7336419,0.0,0.0,-0.00026343,-1.0,-1.0,0.0,-1.0,-1.0,-0.167081,0.0,1.0,0.0,0.0,1.0,0.03381634,-0.3125,1.0,-1.0,0.0,0.38048882,0.0,0.0,0.0,1.0,0.0,32.08044554,1000000000000.0,0.87763082,1.0,0.0,0.40424431,0.0,0.0,0.0,0.0,0.0,-0.87842792,-1.0,0.0,0.0,0.0,1.0,0.0,-0.66101169
3669,2022-10-19,600519.XSHG,3669,1636.28,1584.38,1636.28,1584.38,9997656284.0,7.186687,1584.38,['three black crows'],None,1.0,0.0,0.0,1740.8355000000004,0,0.6641338976593865,0.653649162453504,0.6697446589491498,0.6391295293627657,-0.42876344,0.30550794,0.0,-0.55555556,-1.7e-07,0.53529251,0.93333333,-0.00041537,57.83,1.0,0.84701231,57.83,-0.17619048,0.08544731,0.0,-0.12836439,-3.02e-06,-0.00020704,1.46854305,-7.6e-07,1.0,-0.29103883,0.0,0.0,1.0,0.58333333,1.0,0.00702889,1.59979287,0.3531937,0.97384264,0.0224396,0.94437552,0.81428571,0.82305908,3.85323951,1.69151139,-0.00100441,-1.04774137,0.53284845,11.84811065,0.99979322,0.45,0.2844602,0.0,1.0,0.00017549,0.0,1.0,0.0,1.0,23.52317881,0.0,0.0,-0.16772567,-0.00018553,124.67948956,0.0,0.0,-0.00018922,1.0,-1.0,0.0,1.0,1.0,-0.16708083,0.0,1.0,0.0,0.0,1.0,0.0059124,-0.625,1.0,-1.0,0.0,0.21635611,0.0,0.0,0.0,1.0,0.0,17.00888299,1000000000000.0,0.94489079,1.0,0.0,0.40229529,0.0,0.0,0.0,0.0,0.0,-0.11184963,1.0,0.0,0.0,0.0,-1.0,0.0,-0.99998147
3670,2022-10-20,600519.XSHG,3670,1558.43,1580.06,1604.03,1548.81,7020555512.0,7.186687,1580.06,['inverse hammer'],None,0.3917059036580925,0.4340818544005798,0.1742122419413276,1729.467,0,0.6315428121690131,0.6403498643265401,0.6542296586438222,0.6373302790503957,-0.45016543,-0.11624575,0.0,-0.55555556,-0.00020567,0.34640425,0.91666667,-0.0004152,4.5,0.00971878,0.76810875,-4.5,-0.18460265,0.30480705,0.0,-0.13700331,-0.01635708,-0.99917219,1.43899917,0.0,1.0,-0.42386239,0.0,0.0,0.99772539,0.72057669,1.0,-0.00142429,1.79979296,0.28415059,0.99107927,0.02029204,0.18217535,0.65017595,0.33325195,4.22718705,0.55755539,-0.0249503,-0.96559708,0.36488851,-1.6940605,0.00558313,0.2625,0.30614108,0.0,1.0,-0.00036151,0.0,1.0,0.0,1.0,28.81960298,-3.76984615,-0.52821542,0.13322575,-0.00215687,-4.2444757,0.0,0.0,-0.00060461,1.0,-1.0,0.0,1.0,1.0,-1.00041416,0.0,1.0,0.0,0.0,0.5,0.00104279,-0.8125,1.0,-1.0,0.0,0.03311258,0.0,0.0,0.0,1.0,0.0,-3.82156356,1000000000000.0,0.87449342,-1.0,0.0,0.40281224,0.0,0.0,0.0,0.0,0.0,-0.16521285,1.0,0.0,0.0,0.0,-1.0,0.0,0.39177448
3671,2022-10-21,600519.XSHG,3671,1576.69,1561.31,1584.19,1547.85,6317945876.0,7.186687,1561.31,['bearish harami'],None,0.4232250963126045,0.2063841496973024,0.3703907539900931,1718.1704999999995,0,0.6391871695364405,0.6321682185950993,0.6538109237466303,0.6295210329029571,0.15784577,-0.31696171,0.0,-0.55555556,-0.00036347,-0.02892519,0.9,-0.00020743,-19.5,0.00082696,0.8217366,-19.5,-0.22245193,-0.0120826,0.0,-0.16683895,-7.779e-05,-0.94025222,1.40066157,-2.9e-06,1.0,-0.08306925,0.0,0.0,1.0,0.72057669,1.0,0.00124612,1.79968951,0.27029595,1.0,0.02147769,0.69299152,0.93341605,0.52642822,4.48961676,1.62466411,-0.01279799,-1.15314462,-0.03008009,4.94864352,0.12114947,0.125,0.45897805,0.0,1.0,-0.00018275,0.0,1.0,0.0,1.0,30.4652884,-16.40344828,-0.38897828,-0.10281258,-0.00031302,-0.19727037,0.0,0.0,-0.00034616,1.0,-1.0,0.0,1.0,-1.0,-0.66708066,0.0,1.0,0.0,0.0,0.75,0.00138817,-0.75,1.0,-1.0,0.0,0.00971677,0.0,0.0,0.0,1.0,0.0,-1.7254485,1000000000000.0,0.74848743,-1.0,0.0,0.39270209,0.0,0.0,0.0,0.0,0.0,-0.03163118,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.42326923
3672,2022-10-24,600519.XSHG,3672,1509.4,1443.33,1527.66,1430.57,20217576174.0,7.186687,1443.33,[],None,0.6805026264290871,0.1880729220311048,0.1314244515398081,1700.3674999999998,0,0.6110169172224106,0.6088563015992149,0.6026554771396916,0.5803831736776344,0.42598718,-0.14399293,0.0,-0.55555556,-4e-08,0.63629404,1.0,-0.0002073,-122.72,0.00020674,0.88457671,122.72,-0.26607401,0.05068761,0.0,-0.20260492,-1.705e-05,-0.00020674,1.29129626,0.0,1.0,0.41600604,0.0,0.0,1.0,0.72057669,1.0,0.00911569,1.2,0.34074666,1.0,0.04203725,0.9276411,0.74136862,0.90820312,3.98569782,1.57080835,-0.00740359,-0.1312956,0.6555963,7.17831683,1.0,1.0,0.7785585,0.0,1.0,0.00045225,0.0,1.0,0.0,1.0,128.36660947,5.30924882,-0.16435477,-0.51705857,-0.00015532,36.91434682,0.0,0.0,-0.00018102,-1.0,-1.0,0.0,1.0,-1.0,-0.66687349,0.0,1.0,0.0,0.0,0.25,0.00168583,-1.0,1.0,-1.0,0.0,0.00124044,0.0,0.0,0.0,1.0,0.0,164.60258146,1000000000000.0,0.58974632,1.0,0.0,0.37698987,0.0,0.0,0.0,0.0,0.0,-0.23648064,1.0,0.0,0.0,0.0,1.0,0.0,-0.68045667
3673,2022-10-25,600519.XSHG,3673,1422.31,1422.63,1456.52,1415.18,12136909034.0,7.186687,1422.63,[],None,0.0077406869859739,0.8197871311078844,0.1724721819061416,1681.2235,0,0.5745576027027366,0.5795194932658128,0.5959426333190846,0.5717617659308623,0.22747003,-0.09193657,0.0,-0.55555556,-4e-08,0.59888755,1.0,-0.00020734,-21.53,0.0008273,1.08402132,-21.53,-0.28583247,0.20945581,0.0,-0.22523268,-0.08212032,-0.99896587,1.29617373,0.0,1.0,0.86449724,0.0,0.0,1.0,0.78446454,1.0,0.00367089,1.6,0.36250842,1.0,0.03793219,0.44687888,0.64239917,0.652771,4.18183403,0.56785116,-0.06684996,-0.21016857,0.6190722,1.62002604,1.0,0.85,0.54317136,0.0,1.0,0.00015899,0.0,1.0,0.0,1.0,103.23474664,4.18300248,-0.18003168,-0.30629683,-0.0001537,15.33259676,0.0,0.0,-6.566e-05,-1.0,-1.0,0.0,1.0,-1.0,-1.00020691,0.0,1.0,0.0,0.0,0.25,0.00159956,-1.0,1.0,-1.0,0.0,0.00020683,0.0,0.0,0.0,1.0,0.0,73.79507466,1000000000000.0,0.65224351,1.0,0.0,0.38218272,0.0,0.0,0.0,0.0,0.0,-0.32752974,1.0,0.0,0.0,0.0,-1.0,0.0,0.00767424
3674,2022-10-26,600519.XSHG,3674,1431.33,1407.56,1456.51,1403.64,12120993864.0,7.186687,1407.56,['bearish engulfing'],None,0.4495933421600157,0.4762625307357692,0.0741441271042151,1662.7685,0,0.5783337310408634,0.5795153694524401,0.5909090909090908,0.5654852144939609,-0.0963843,-0.27132382,0.0,-0.55555556,-4e-08,0.62829813,0.98333333,-0.00020734,-15.67,0.00227461,1.57707428,15.67,-0.27808814,0.15067195,0.0,-0.21849783,-0.01095948,-0.793503,1.24607113,-0.00041262,1.0,0.29728872,0.0,0.0,1.0,0.8291562,1.0,0.00654383,1.4,0.40169798,1.0,0.03483877,0.95929752,0.99875854,0.51086426,3.89575704,1.60024829,-0.00116642,-0.55836997,0.64132914,5.10943665,1.0,0.6125,0.64096595,0.0,1.0,0.00014461,0.0,1.0,0.0,1.0,85.0898263,0.76891108,-0.08067411,0.05418184,-0.00027015,23.74562182,0.0,0.0,-3.181e-05,-1.0,-1.0,0.0,1.0,-1.0,-0.16687362,0.0,1.0,0.0,0.0,0.25,0.0,-0.9375,1.0,-1.0,0.0,0.00248293,0.0,0.0,0.0,1.0,0.0,240.0741103,1000000000000.0,0.73382641,1.0,0.0,0.40309917,0.0,0.0,0.0,0.0,0.0,-0.14972426,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.4495281
3675,2022-10-27,600519.XSHG,3675,1422.87,1346.92,1430.54,1330.43,15258551283.0,7.186687,1346.92,[],None,0.7586654679852152,0.0766157227050252,0.1647188093097595,1642.5884999999998,0,0.5747920408257244,0.5688058261235329,0.5589761931763658,0.5402290712203249,0.32100806,-0.36535461,0.0,-0.55555556,-9e-08,0.7335617,1.0,-0.00041442,-63.08,0.00020657,0.46250911,63.08,-0.28033905,0.53841061,0.0,-0.21438908,-1.687e-05,-0.00020674,1.27267094,-0.00020614,1.0,0.1651054,0.0,0.0,1.0,0.0,1.0,0.00964707,1.8,0.43331981,1.0,0.04125504,0.96839496,0.93632417,0.82305908,3.88773063,1.64687629,-0.0018761,-0.09858719,0.74892925,10.34792128,0.99979343,0.9,0.51956395,0.0,1.0,0.00021678,0.0,1.0,0.0,1.0,105.44339599,4.58419559,-0.21667368,-0.02399261,-0.00012421,32.64424511,0.0,0.0,-0.00014302,-1.0,-1.0,0.0,1.0,-1.0,-0.33354024,0.0,1.0,0.0,0.0,0.75,0.0,-0.8125,1.0,-1.0,0.0,0.00289436,0.0,0.0,0.0,1.0,0.0,31.15534384,1000000000000.0,0.0,1.0,0.0,0.40332576,0.0,0.0,0.0,0.0,0.0,-0.03542656,1.0,0.0,0.0,0.0,-1.0,0.0,-0.75865977
3676,2022-10-28,600519.XSHG,3676,1337.08,1307.5,1351.73,1306.26,12823821843.0,7.186687,1307.5,['three black crows'],None,0.6505388168022852,0.3221904552452184,0.0272707279524963,1619.7825,0,0.5388769576629868,0.5363060529332685,0.5484336697751916,0.5238109121199501,0.23720066,-0.13606139,0.0,-0.55555556,-4e-08,0.71226469,0.98333333,-0.00020704,-41.0,0.00020648,1.17574141,-41.0,-0.35907495,0.5160826,0.0,-0.2591369,-0.02265574,-0.96407186,1.27400372,-3e-07,1.0,-0.80322029,0.0,0.0,1.0,0.0,1.0,0.00608253,1.4,0.44264577,1.0,0.03239802,0.2923204,0.98213917,0.71411133,3.74757067,1.32548068,-0.20086486,-1.15403855,0.72567591,5.3604905,1.0,0.525,-0.68140645,0.0,1.0,0.00013049,0.0,1.0,0.0,1.0,90.22156762,35.20046062,-0.03050721,-0.30744076,-0.00029956,23.99766687,0.0,0.0,-0.00020656,-1.0,-1.0,0.0,1.0,-1.0,-0.33354007,0.0,1.0,0.0,0.0,0.33333333,0.0,-0.9375,1.0,-1.0,0.0,0.00309725,0.0,0.0,0.0,1.0,0.0,129.49440685,1000000000000.0,0.0,1.0,0.0,0.39574732,0.0,0.0,0.0,0.0,0.0,-0.44413324,1.0,0.0,0.0,0.0,-1.0,0.0,-0.65065234
3677,2022-10-31,600519.XSHG,3677,1297.89,1297.89,1328.66,1281.54,9758303071.0,7.186687,1297.89,['doji'],None,0.0,0.6530135823429521,0.3469864176570478,1595.1225,0,0.5224704754488863,0.5267924154824449,0.5376512461725012,0.519808413161183,0.1373581,-0.18272711,0.0,-0.55555556,-4e-08,0.5462766,0.98333333,-0.00041425,-10.0,0.00464684,0.6981308,-10.0,-0.35674447,0.35880107,0.0,-0.26585416,-0.01772962,-0.99938029,1.23605948,0.0,1.0,-1.04526429,0.0,0.0,0.99979347,0.0,1.0,0.00199191,1.8,0.36753617,1.0,0.02623412,0.75583075,0.85230324,0.39550781,3.98860436,1.04027612,-0.02809437,-0.25007575,0.5669811,-0.92886934,1.0,0.4375,-0.564088,0.0,1.0,4.711e-05,0.0,1.0,0.0,1.0,20.86008178,-3.12119961,-0.34686799,-0.05327246,-0.00247537,12.11019585,0.0,0.0,-6.347e-05,-1.0,-1.0,0.0,1.0,-1.0,-0.66687332,0.0,1.0,0.0,0.0,0.93333333,0.0,-0.875,1.0,-1.0,0.0,0.0026854,0.0,0.0,0.0,1.0,0.0,110.66716253,1000000000000.0,0.0,1.0,0.0,0.41744066,0.0,0.0,0.0,0.0,0.0,-0.45476493,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
3678,2022-11-01,600519.XSHG,3678,1306.54,1405.57,1412.68,1306.54,16859775304.0,7.186687,1405.57,['morning star'],None,0.9330130016958722,0.0669869983041277,0.0,1574.645,0,0.5260917071700387,0.5614406954398872,0.5485558007868725,0.5646563931695128,0.30651815,-0.55646627,0.0,-0.55555556,-0.00020623,0.50366287,0.86666667,-0.99979287,-112.01,0.0002064,0.67823879,-112.01,-0.34820322,0.49606788,0.0,-0.26084263,-0.23067736,-1.0,1.29680083,-0.00103157,1.0,-0.95404569,0.0,-112.01,0.0002064,-0.58976782,1.0,-0.01299738,1.99917304,0.32439931,0.00020657,-0.00351652,0.03836634,0.02622883,0.0,3.55520323,0.15947089,-0.30037658,-1.28285096,0.47574988,-6.45125729,0.00041254,0.2125,-0.55154214,0.0,1.0,-5.2e-07,0.0,1.0,0.0,1.0,90.83054696,0.0,-0.64752402,-0.57699295,-0.95149639,-66.71298737,0.0,0.0,-0.00055161,-1.0,-1.0,0.0,1.0,-1.0,-0.83353999,0.0,1.0,0.0,0.0,1.0,0.00080427,-0.3125,1.0,-1.0,0.0,0.14580752,0.0,0.0,0.0,1.0,0.0,-31.12296913,8.78575621,0.21105561,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99979373,-1.0,0.0,0.0,0.0,-1.0,0.0,0.93305314
3679,2022-11-02,600519.XSHG,3679,1403.64,1415.14,1447.87,1380.57,11717204099.0,7.186687,1415.14,[],None,0.1708766716196137,0.4863298662704281,0.3427934621099581,1554.8865,0,0.5667416031381217,0.5759523946984255,0.5808463679109489,0.5686422324031655,0.20693212,-0.56259061,0.0,-0.55555556,-0.00061562,0.44156786,0.43333333,-0.99979292,-9.95,0.00495152,0.31584383,9.95,-0.31420314,0.14250599,0.0,-0.20417011,-6.08e-06,-1.0,1.24778213,-2.937e-05,1.0,-0.93895371,0.0,-121.96,0.00020631,-0.58976782,1.0,-0.00015449,0.62066116,0.25335828,0.00020657,-0.00603624,0.55539509,0.01094137,0.09521484,2.80869127,0.42511417,-0.14536434,-1.20363342,0.40997693,1.84168117,0.00557046,0.0375,-0.3264981,0.0,-1.0,-0.00283117,0.0,-9.95,0.0,-9.95,33.56971322,0.17953042,-0.49318048,-0.18776849,-0.15952168,-5.93352366,0.0,0.0,-0.00026332,-1.0,-1.0,0.0,-1.0,-1.0,-1.00020674,0.0,1.0,0.0,0.0,1.0,0.01138432,-0.99255583,1.0,-1.0,0.0,0.54851363,0.0,0.0,0.0,1.0,0.0,-10.66927395,0.0,0.66731148,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.1708547
3680,2022-11-03,600519.XSHG,3680,1387.85,1383.93,1406.05,1372.97,6509550787.0,7.186687,1383.93,[],None,0.1185006045949169,0.5501813784764233,0.3313180169286596,1533.6945,0,0.5601312853488731,0.5587066071737857,0.57753138330818,0.5556434818825491,-0.1369637,-0.46890703,0.0,-0.55555556,-1.91e-06,0.19662257,-1.0,-0.99958626,32.46,0.99979373,0.25266134,-32.46,-0.24958746,0.07869776,0.0,-0.16811056,-1.414e-05,-0.99917492,1.24525578,-4e-08,-1.0,-0.47693787,0.0,-89.5,1.0,-0.58976782,1.0,0.00173006,0.4019624,0.19538983,0.0006192,3.138e-05,0.78712871,0.89830858,0.37689209,3.42482582,1.43323077,-0.03241434,-0.24008655,0.08500086,3.74635976,0.99834983,0.0125,0.06609249,0.0,-1.0,-0.99550797,0.0,32.46,0.0,32.46,6.87020421,0.31754386,-0.3361068,-0.03704138,-2.987e-05,4.38396193,0.0,0.0,-0.00011291,-1.0,-1.0,0.0,-1.0,-1.0,-1.00888063,0.0,1.0,0.0,0.0,1.0,0.05539929,-0.99958652,1.0,-1.0,0.0,0.76959571,0.0,0.0,0.0,1.0,0.0,29.81024441,0.0,0.64233672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.11831051
